Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasants Smoking And Drinking",peasants-smoking-and-drinking,https://www.wikiart.org/en/adriaen-brouwer/peasants-smoking-and-drinking,https://uploads2.wikiart.org/images/adriaen-brouwer/peasants-smoking-and-drinking.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Smallholders Playing Cards",smallholders-playing-cards,https://www.wikiart.org/en/adriaen-brouwer/smallholders-playing-cards,https://uploads2.wikiart.org/images/adriaen-brouwer/smallholders-playing-cards.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Smallholders playing dice",smallholders-playing-dice,https://www.wikiart.org/en/adriaen-brouwer/smallholders-playing-dice,https://uploads2.wikiart.org/images/adriaen-brouwer/smallholders-playing-dice.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Tavern Scene",tavern-scene,https://www.wikiart.org/en/adriaen-brouwer/tavern-scene,https://uploads2.wikiart.org/images/adriaen-brouwer/tavern-scene.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The brawl",the-brawl,https://www.wikiart.org/en/adriaen-brouwer/the-brawl,https://uploads2.wikiart.org/images/adriaen-brouwer/the-brawl.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Schlachtfest",the-schlachtfest,https://www.wikiart.org/en/adriaen-brouwer/the-schlachtfest,https://uploads2.wikiart.org/images/adriaen-brouwer/the-schlachtfest.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Twilight Landscape",twilight-landscape,https://www.wikiart.org/en/adriaen-brouwer/twilight-landscape,https://uploads2.wikiart.org/images/adriaen-brouwer/twilight-landscape.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Dune Landscape by Moonlight",dune-landscape-by-moonlight,https://www.wikiart.org/en/adriaen-brouwer/dune-landscape-by-moonlight,https://uploads2.wikiart.org/images/adriaen-brouwer/dune-landscape-by-moonlight.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Moonlit landscape",moonlit-landscape,https://www.wikiart.org/en/adriaen-brouwer/moonlit-landscape,https://uploads2.wikiart.org/images/adriaen-brouwer/moonlit-landscape.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Back Operation",the-back-operation,https://www.wikiart.org/en/adriaen-brouwer/the-back-operation,https://uploads2.wikiart.org/images/adriaen-brouwer/the-back-operation.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Smokers",the-smokers-1,https://www.wikiart.org/en/adriaen-brouwer/the-smokers-1,https://uploads2.wikiart.org/images/adriaen-brouwer/the-smokers-1.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"A Boor Asleep",a-boor-asleep,https://www.wikiart.org/en/adriaen-brouwer/a-boor-asleep,https://uploads2.wikiart.org/images/adriaen-brouwer/a-boor-asleep.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Bitter Drunk",the-bitter-drunk,https://www.wikiart.org/en/adriaen-brouwer/the-bitter-drunk,https://uploads2.wikiart.org/images/adriaen-brouwer/the-bitter-drunk.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Smoker",the-smoker,https://www.wikiart.org/en/adriaen-brouwer/the-smoker,https://uploads2.wikiart.org/images/adriaen-brouwer/the-smoker.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Fumatore",fumatore,https://www.wikiart.org/en/adriaen-brouwer/fumatore,https://uploads2.wikiart.org/images/adriaen-brouwer/fumatore.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"In the Tavern",in-the-tavern,https://www.wikiart.org/en/adriaen-brouwer/in-the-tavern,https://uploads2.wikiart.org/images/adriaen-brouwer/in-the-tavern.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"In The Tavern",in-the-tavern-1,https://www.wikiart.org/en/adriaen-brouwer/in-the-tavern-1,https://uploads2.wikiart.org/images/adriaen-brouwer/in-the-tavern-1.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Musical company",musical-company,https://www.wikiart.org/en/adriaen-brouwer/musical-company,https://uploads2.wikiart.org/images/adriaen-brouwer/musical-company.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Operation on foot",operation-on-foot,https://www.wikiart.org/en/adriaen-brouwer/operation-on-foot,https://uploads2.wikiart.org/images/adriaen-brouwer/operation-on-foot.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Card Players",the-card-players,https://www.wikiart.org/en/adriaen-brouwer/the-card-players,https://uploads2.wikiart.org/images/adriaen-brouwer/the-card-players.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The Drinker",the-drinker,https://www.wikiart.org/en/adriaen-brouwer/the-drinker,https://uploads2.wikiart.org/images/adriaen-brouwer/the-drinker.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"The master of drinking",the-master-of-drinking,https://www.wikiart.org/en/adriaen-brouwer/the-master-of-drinking,https://uploads2.wikiart.org/images/adriaen-brouwer/the-master-of-drinking.jpg,,
"Adriaen Brouwer",adriaen-brouwer,1638,"Two Peasants",two-peasants,https://www.wikiart.org/en/adriaen-brouwer/two-peasants,https://uploads2.wikiart.org/images/adriaen-brouwer/two-peasants.jpg,,
"Adriaen Coorte",adriaen-coorte,1707,"Shells",shells,https://www.wikiart.org/en/adriaen-coorte/shells,https://uploads2.wikiart.org/images/adriaen-coorte/shells.jpg,,
"Adriaen Coorte",adriaen-coorte,1707,"Vanitas Still Life in a Niche",vanitas-still-life-in-a-niche,https://www.wikiart.org/en/adriaen-coorte/vanitas-still-life-in-a-niche,https://uploads2.wikiart.org/images/adriaen-coorte/vanitas-still-life-in-a-niche.jpg,,
"Adriaen Coorte",adriaen-coorte,1707,"Pelican and Ducks in a Mountain Landscape",pelican-and-ducks-in-a-mountain-landscape,https://www.wikiart.org/en/adriaen-coorte/pelican-and-ducks-in-a-mountain-landscape,https://uploads2.wikiart.org/images/adriaen-coorte/pelican-and-ducks-in-a-mountain-landscape.jpg,,
"Adriaen van Ostade",adriaen-van-ostade,1685,"The Merry Peasant",the-merry-peasant,https://www.wikiart.org/en/adriaen-van-ostade/the-merry-peasant,https://uploads2.wikiart.org/images/adriaen-van-ostade/the-merry-peasant.jpg,,
"Adriaen van Ostade",adriaen-van-ostade,1685,"A Fight",a-fight-1,https://www.wikiart.org/en/adriaen-van-ostade/a-fight-1,https://uploads2.wikiart.org/images/adriaen-van-ostade/a-fight-1.jpg,,
"Adriaen van Ostade",adriaen-van-ostade,1685,"Inn Scene",inn-scene,https://www.wikiart.org/en/adriaen-van-ostade/inn-scene,https://uploads2.wikiart.org/images/adriaen-van-ostade/inn-scene.jpg,,
"Adriaen van Ostade",adriaen-van-ostade,1685,"Peasants Drinking and Making Music in a Barn",peasants-drinking-and-making-music-in-a-barn,https://www.wikiart.org/en/adriaen-van-ostade/peasants-drinking-and-making-music-in-a-barn,https://uploads2.wikiart.org/images/adriaen-van-ostade/peasants-drinking-and-making-music-in-a-barn.jpg,,
"Adriaen van Ostade",adriaen-van-ostade,1685,"Peasants in a Tavern",peasants-in-a-tavern,https://www.wikiart.org/en/adriaen-van-ostade/peasants-in-a-tavern,https://uploads2.wikiart.org/images/adriaen-van-ostade/peasants-in-a-tavern.jpg,,
"Adriaen van Ostade",adriaen-van-ostade,1685,"Village Tavern with Four Figures",village-tavern-with-four-figures,https://www.wikiart.org/en/adriaen-van-ostade/village-tavern-with-four-figures,https://uploads2.wikiart.org/images/adriaen-van-ostade/village-tavern-with-four-figures.jpg,,
"Adriaen van Ostade",adriaen-van-ostade,1685,"Sense of Hearing",sense-of-hearing,https://www.wikiart.org/en/adriaen-van-ostade/sense-of-hearing,https://uploads2.wikiart.org/images/adriaen-van-ostade/sense-of-hearing.jpg,,
