Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Claude Monet",claude-monet,1926,"The Grotto of Port-Domois",the-grotto-of-port-domois,https://www.wikiart.org/en/claude-monet/the-grotto-of-port-domois,https://uploads2.wikiart.org/images/claude-monet/the-grotto-of-port-domois.jpg,,
"Claude Monet",claude-monet,1926,"Women in the garden",women-in-the-garden,https://www.wikiart.org/en/claude-monet/women-in-the-garden,https://uploads2.wikiart.org/images/claude-monet/women-in-the-garden.jpg,,
"Claude Monet",claude-monet,1926,"Jar Of Peaches",jar-of-peaches,https://www.wikiart.org/en/claude-monet/jar-of-peaches,https://uploads2.wikiart.org/images/claude-monet/jar-of-peaches.jpg,,
"Claude Monet",claude-monet,1926,"The Beach at Honfleur",the-beach-at-honfleux,https://www.wikiart.org/en/claude-monet/the-beach-at-honfleux,https://uploads2.wikiart.org/images/claude-monet/the-beach-at-honfleux.jpg,,
"Claude Monet",claude-monet,1926,"Boats in the Port of Honfleur",pont-of-honfleur-sun,https://www.wikiart.org/en/claude-monet/pont-of-honfleur-sun,https://uploads2.wikiart.org/images/claude-monet/pont-of-honfleur-sun.jpg,,
"Claude Monet",claude-monet,1926,"Garden at Sainte-Adresse",garden-at-sainte-adresse,https://www.wikiart.org/en/claude-monet/garden-at-sainte-adresse,https://uploads2.wikiart.org/images/claude-monet/garden-at-sainte-adresse.jpg,,
"Claude Monet",claude-monet,1926,"Jean Monet in the Craddle",jean-monet-in-the-craddle,https://www.wikiart.org/en/claude-monet/jean-monet-in-the-craddle,https://uploads2.wikiart.org/images/claude-monet/jean-monet-in-the-craddle.jpg,,
"Claude Monet",claude-monet,1926,"Regatta at Sainte-Adresse",regatta-at-sainte-adresse,https://www.wikiart.org/en/claude-monet/regatta-at-sainte-adresse,https://uploads2.wikiart.org/images/claude-monet/regatta-at-sainte-adresse.jpg,,
"Claude Monet",claude-monet,1926,"Saint Germain l&#39;Auxerrois",saint-germain-l-auxerrois,https://www.wikiart.org/en/claude-monet/saint-germain-l-auxerrois,https://uploads2.wikiart.org/images/claude-monet/saint-germain-l-auxerrois.jpg,,
"Claude Monet",claude-monet,1926,"Sainte-Adresse, Fishing Boats on the Shore",sainte-adresse-fishing-boats-on-the-shore,https://www.wikiart.org/en/claude-monet/sainte-adresse-fishing-boats-on-the-shore,https://uploads2.wikiart.org/images/claude-monet/sainte-adresse-fishing-boats-on-the-shore.jpg,,
"Claude Monet",claude-monet,1926,"Still Life with Pears and Grapes",still-life-with-pears-and-grapes,https://www.wikiart.org/en/claude-monet/still-life-with-pears-and-grapes,https://uploads2.wikiart.org/images/claude-monet/still-life-with-pears-and-grapes.jpg,,
"Claude Monet",claude-monet,1926,"Stormy Seascape",stormy-seascape,https://www.wikiart.org/en/claude-monet/stormy-seascape,https://uploads2.wikiart.org/images/claude-monet/stormy-seascape.jpg,,
"Claude Monet",claude-monet,1926,"Street in Saint-Adresse",street-in-saint-adresse,https://www.wikiart.org/en/claude-monet/street-in-saint-adresse,https://uploads2.wikiart.org/images/claude-monet/street-in-saint-adresse.jpg,,
"Claude Monet",claude-monet,1926,"Taking a Walk on the Cliffs of Sainte-Adresse",taking-a-walk-on-the-cliffs-of-sainte-adresse,https://www.wikiart.org/en/claude-monet/taking-a-walk-on-the-cliffs-of-sainte-adresse,https://uploads2.wikiart.org/images/claude-monet/taking-a-walk-on-the-cliffs-of-sainte-adresse.jpg,,
"Claude Monet",claude-monet,1926,"The Beach at Sainte-Adresse",the-beach-at-sainte-adresse,https://www.wikiart.org/en/claude-monet/the-beach-at-sainte-adresse,https://uploads2.wikiart.org/images/claude-monet/the-beach-at-sainte-adresse.jpg,,
"Claude Monet",claude-monet,1926,"The Cabin at Saint-Adresse",the-cabin-at-saint-adresse,https://www.wikiart.org/en/claude-monet/the-cabin-at-saint-adresse,https://uploads2.wikiart.org/images/claude-monet/the-cabin-at-saint-adresse.jpg,,
"Claude Monet",claude-monet,1926,"The Garden of the Princess",the-garden-of-the-princess-1867,https://www.wikiart.org/en/claude-monet/the-garden-of-the-princess-1867,https://uploads2.wikiart.org/images/claude-monet/the-garden-of-the-princess-1867.jpg,,
"Claude Monet",claude-monet,1926,"The Road in front of Saint-Simeon Farm in Winter",the-road-in-front-of-saint-simeon-farm-in-winter,https://www.wikiart.org/en/claude-monet/the-road-in-front-of-saint-simeon-farm-in-winter,https://uploads2.wikiart.org/images/claude-monet/the-road-in-front-of-saint-simeon-farm-in-winter.jpg,,
"Claude Monet",claude-monet,1926,"The Road to the Farm of Saint-Simeon",the-road-to-the-farm-of-saint-simeon-1,https://www.wikiart.org/en/claude-monet/the-road-to-the-farm-of-saint-simeon-1,https://uploads2.wikiart.org/images/claude-monet/the-road-to-the-farm-of-saint-simeon-1.jpg,,
"Claude Monet",claude-monet,1926,"The Road to the Farm of Saint-Simeon in Winter",the-road-to-the-farm-of-saint-simeon-in-winter,https://www.wikiart.org/en/claude-monet/the-road-to-the-farm-of-saint-simeon-in-winter,https://uploads2.wikiart.org/images/claude-monet/the-road-to-the-farm-of-saint-simeon-in-winter.jpg,,
"Claude Monet",claude-monet,1926,"Wharf of Louvre, Paris",wharf-of-louvre-paris-1867,https://www.wikiart.org/en/claude-monet/wharf-of-louvre-paris-1867,https://uploads2.wikiart.org/images/claude-monet/wharf-of-louvre-paris-1867.jpg,,
"Claude Monet",claude-monet,1926,"Fishing Boats at Honfleur",fishing-boats-at-honfleur,https://www.wikiart.org/en/claude-monet/fishing-boats-at-honfleur,https://uploads2.wikiart.org/images/claude-monet/fishing-boats-at-honfleur.jpg,,
"Claude Monet",claude-monet,1926,"Fishing Boats at Sea",fishing-boats-at-sea,https://www.wikiart.org/en/claude-monet/fishing-boats-at-sea,https://uploads2.wikiart.org/images/claude-monet/fishing-boats-at-sea.jpg,,
"Claude Monet",claude-monet,1926,"Fishing Boats, Calm Sea",fishing-boats-calm-sea,https://www.wikiart.org/en/claude-monet/fishing-boats-calm-sea,https://uploads2.wikiart.org/images/claude-monet/fishing-boats-calm-sea.jpg,,
"Claude Monet",claude-monet,1926,"Gestrandetes Boot in Fecamp",gestrandetes-boot-in-fecamp,https://www.wikiart.org/en/claude-monet/gestrandetes-boot-in-fecamp,https://uploads2.wikiart.org/images/claude-monet/gestrandetes-boot-in-fecamp.jpg,,
"Claude Monet",claude-monet,1926,"Ice Floes on the Seine at Bougival",ice-floes-on-the-seine-at-bougival-1868,https://www.wikiart.org/en/claude-monet/ice-floes-on-the-seine-at-bougival-1868,https://uploads2.wikiart.org/images/claude-monet/ice-floes-on-the-seine-at-bougival-1868.jpg,,
"Claude Monet",claude-monet,1926,"Lane in Normandy",lane-in-normandy,https://www.wikiart.org/en/claude-monet/lane-in-normandy,https://uploads2.wikiart.org/images/claude-monet/lane-in-normandy.jpg,,
"Claude Monet",claude-monet,1926,"Portrait of Madame Gaudibert",portrait-of-madame-gaudibert,https://www.wikiart.org/en/claude-monet/portrait-of-madame-gaudibert,https://uploads2.wikiart.org/images/claude-monet/portrait-of-madame-gaudibert.jpg,,
"Claude Monet",claude-monet,1926,"River Scene at Bennecourt",river-scene-at-bennecourt,https://www.wikiart.org/en/claude-monet/river-scene-at-bennecourt,https://uploads2.wikiart.org/images/claude-monet/river-scene-at-bennecourt.jpg,,
